,t,T,process
3814,7.308333333334467,304.14799999999997,DoE2_R2
3815,7.3166666666678,304.14799999999997,DoE2_R2
3816,7.325000000001133,304.14799999999997,DoE2_R2
3817,7.333333333334473,304.14799999999997,DoE2_R2
3818,7.341666666667805,304.14799999999997,DoE2_R2
3819,7.350000000001138,304.14799999999997,DoE2_R2
3820,7.358333333334471,304.14799999999997,DoE2_R2
3821,7.366666666667804,304.14799999999997,DoE2_R2
3822,7.375000000001144,304.14799999999997,DoE2_R2
3823,7.383333333334477,304.14799999999997,DoE2_R2
3824,7.39166666666781,304.14799999999997,DoE2_R2
3825,7.40000000000115,304.14799999999997,DoE2_R2
3826,7.4083333333344825,304.14799999999997,DoE2_R2
3827,7.416666666667815,304.14799999999997,DoE2_R2
3828,7.425000000001148,304.14799999999997,DoE2_R2
3829,7.433333333334481,304.14799999999997,DoE2_R2
3830,7.441666666667821,304.14799999999997,DoE2_R2
3831,7.450000000001154,304.14799999999997,DoE2_R2
3832,7.458333333334487,304.14799999999997,DoE2_R2
3833,7.466666666667827,304.14799999999997,DoE2_R2
3834,7.47500000000116,304.14799999999997,DoE2_R2
3835,7.4833333333344925,304.14799999999997,DoE2_R2
3836,7.491666666667825,304.14799999999997,DoE2_R2
3837,7.500000000001158,304.14799999999997,DoE2_R2
3838,7.508333333334498,304.14799999999997,DoE2_R2
3839,7.516666666667831,304.14799999999997,DoE2_R2
3840,7.525000000001164,304.14799999999997,DoE2_R2
3841,7.533333333334504,304.14799999999997,DoE2_R2
3842,7.541666666667837,304.14799999999997,DoE2_R2
3843,7.5500000000011696,304.14799999999997,DoE2_R2
3844,7.558333333334502,304.14799999999997,DoE2_R2
3845,7.566666666667835,304.14799999999997,DoE2_R2
3846,7.575000000001175,304.14799999999997,DoE2_R2
3847,7.583333333334508,304.14799999999997,DoE2_R2
3848,7.591666666667841,304.14799999999997,DoE2_R2
3849,7.600000000001181,304.14799999999997,DoE2_R2
3850,7.608333333334514,304.14799999999997,DoE2_R2
3851,7.616666666667847,304.14799999999997,DoE2_R2
3852,7.6250000000011795,304.14799999999997,DoE2_R2
3853,7.633333333334512,304.14799999999997,DoE2_R2
3854,7.641666666667852,304.14799999999997,DoE2_R2
3855,7.650000000001185,304.14799999999997,DoE2_R2
3856,7.658333333334518,304.14799999999997,DoE2_R2
3857,7.666666666667858,304.14799999999997,DoE2_R2
3858,7.675000000001191,304.14799999999997,DoE2_R2
3859,7.683333333334524,304.14799999999997,DoE2_R2
3860,7.691666666667857,304.14799999999997,DoE2_R2
3861,7.7000000000011894,304.14799999999997,DoE2_R2
3862,7.708333333334529,304.14799999999997,DoE2_R2
3863,7.716666666667862,304.14799999999997,DoE2_R2
3864,7.725000000001195,304.18199999999996,DoE2_R2
3865,7.733333333334535,304.18199999999996,DoE2_R2
3866,7.741666666667868,304.18199999999996,DoE2_R2
3867,7.750000000001201,304.212,DoE2_R2
3868,7.758333333334534,304.212,DoE2_R2
3869,7.7666666666678665,304.212,DoE2_R2
3870,7.7750000000012065,304.212,DoE2_R2
3871,7.783333333334539,304.212,DoE2_R2
3872,7.791666666667872,304.212,DoE2_R2
3873,7.800000000001212,304.212,DoE2_R2
3874,7.808333333334545,304.212,DoE2_R2
3875,7.816666666667878,304.212,DoE2_R2
3876,7.825000000001211,304.212,DoE2_R2
