,t,V,f_cum,f_base_cum,process
0,0.0,1.3256089999999998,0.219306,0.052164,DoE1_R2
1,0.0083333333333364,1.326682,0.219475,0.052164,DoE1_R2
2,0.0166666666666692,1.326682,0.219654,0.052164,DoE1_R2
3,0.0250000000000021,1.326682,0.219815,0.052164,DoE1_R2
4,0.0333333333333349,1.326682,0.219985,0.052164,DoE1_R2
5,0.0416666666666714,1.326682,0.22014599999999998,0.052278,DoE1_R2
6,0.0500000000000007,1.326682,0.220315,0.052278,DoE1_R2
7,0.0583333333333371,1.327788,0.220475,0.052278,DoE1_R2
8,0.0666666666666699,1.327788,0.22064599999999998,0.052278,DoE1_R2
9,0.0750000000000028,1.327788,0.220826,0.052278,DoE1_R2
10,0.0833333333333357,1.327788,0.220988,0.052387,DoE1_R2
11,0.0916666666666685,1.327788,0.22115,0.052387,DoE1_R2
12,0.1000000000000014,1.327788,0.221331,0.052387,DoE1_R2
13,0.1083333333333342,1.3289900000000001,0.22148500000000002,0.052505,DoE1_R2
14,0.1166666666666671,1.3289900000000001,0.221666,0.052505,DoE1_R2
15,0.1250000000000035,1.3289900000000001,0.221838,0.052505,DoE1_R2
16,0.1333333333333328,1.3289900000000001,0.22200299999999998,0.05262,DoE1_R2
17,0.1416666666666692,1.3289900000000001,0.222166,0.05262,DoE1_R2
18,0.1500000000000021,1.330041,0.222339,0.05262,DoE1_R2
19,0.158333333333335,1.330041,0.22251300000000002,0.052745,DoE1_R2
20,0.1666666666666678,1.330041,0.222686,0.052745,DoE1_R2
21,0.1750000000000042,1.330041,0.222859,0.052745,DoE1_R2
22,0.1833333333333335,1.3308989999999998,0.223026,0.052872999999999996,DoE1_R2
23,0.1916666666666699,1.331107,0.223192,0.052872999999999996,DoE1_R2
24,0.2000000000000028,1.331107,0.223358,0.052872999999999996,DoE1_R2
25,0.2083333333333357,1.331107,0.22354300000000002,0.053009999999999995,DoE1_R2
26,0.2166666666666685,1.331107,0.22371100000000002,0.053009999999999995,DoE1_R2
27,0.2247222222222262,1.331107,0.22387700000000002,0.053009999999999995,DoE1_R2
28,0.2333333333333342,1.332211,0.224054,0.053156999999999996,DoE1_R2
29,0.2416666666666671,1.332211,0.224232,0.053156999999999996,DoE1_R2
30,0.25,1.332211,0.22440000000000002,0.053156999999999996,DoE1_R2
31,0.2583333333333364,1.332211,0.22456700000000002,0.053305,DoE1_R2
32,0.2666666666666692,1.332211,0.224745,0.053305,DoE1_R2
33,0.2750000000000021,1.333334,0.22491999999999998,0.053414,DoE1_R2
34,0.2833333333333385,1.333334,0.22508,0.053414,DoE1_R2
35,0.2916666666666678,1.333334,0.225257,0.053519,DoE1_R2
36,0.3000000000000042,1.333334,0.225436,0.053519,DoE1_R2
37,0.3080555555555584,1.333334,0.225605,0.053625,DoE1_R2
38,0.31666666666667,1.334452,0.225774,0.053625,DoE1_R2
39,0.3250000000000028,1.334452,0.22595300000000001,0.053734000000000004,DoE1_R2
40,0.3333333333333357,1.334452,0.226123,0.053734000000000004,DoE1_R2
41,0.3416666666666685,1.334452,0.226303,0.053848,DoE1_R2
42,0.3500000000000014,1.334452,0.226473,0.053848,DoE1_R2
43,0.3583333333333343,1.33561,0.226652,0.053958,DoE1_R2
44,0.3666666666666707,1.33561,0.22683099999999998,0.053958,DoE1_R2
45,0.375,1.33561,0.227002,0.054064,DoE1_R2
46,0.3833333333333364,1.33561,0.22717199999999999,0.054064,DoE1_R2
47,0.3916666666666692,1.33561,0.227353,0.05417,DoE1_R2
48,0.4000000000000021,1.336746,0.227523,0.05417,DoE1_R2
49,0.408333333333335,1.336746,0.22770500000000002,0.054280999999999996,DoE1_R2
50,0.4166666666666714,1.336746,0.227876,0.054280999999999996,DoE1_R2
51,0.4250000000000042,1.336746,0.22805099999999998,0.054390999999999995,DoE1_R2
52,0.4333333333333335,1.336746,0.228233,0.054390999999999995,DoE1_R2
53,0.44166666666667,1.3379020000000001,0.228404,0.054498,DoE1_R2
54,0.4500000000000028,1.3379020000000001,0.228586,0.054498,DoE1_R2
55,0.4583333333333357,1.3379020000000001,0.228768,0.054611,DoE1_R2
56,0.4666666666666685,1.3379020000000001,0.22894,0.054611,DoE1_R2
57,0.4747222222222262,1.3379020000000001,0.229114,0.054722,DoE1_R2
58,0.4833333333333343,1.339067,0.229289,0.054722,DoE1_R2
59,0.4916666666666707,1.339067,0.229471,0.054834,DoE1_R2
60,0.5,1.339067,0.22964400000000001,0.054834,DoE1_R2
61,0.5083333333333329,1.339067,0.229829,0.054943,DoE1_R2
62,0.5166666666666693,1.339067,0.230002,0.054943,DoE1_R2
63,0.5250000000000057,1.340242,0.230187,0.055055,DoE1_R2
64,0.5333333333333314,1.340242,0.23037,0.055055,DoE1_R2
65,0.5416666666666679,1.340242,0.23053700000000002,0.055168,DoE1_R2
66,0.5500000000000043,1.340242,0.230721,0.055168,DoE1_R2
67,0.5583333333333371,1.340242,0.230896,0.05528,DoE1_R2
68,0.5666666666666664,1.341418,0.23108,0.05528,DoE1_R2
69,0.5750000000000028,1.341418,0.231256,0.055394,DoE1_R2
70,0.5833333333333357,1.341418,0.231439,0.055394,DoE1_R2
71,0.5916666666666686,1.341418,0.231625,0.055514,DoE1_R2
72,0.6000000000000014,1.341418,0.23179,0.055514,DoE1_R2
73,0.6083333333333343,1.342603,0.23197700000000002,0.055625999999999995,DoE1_R2
74,0.6166666666666671,1.342603,0.232163,0.055625999999999995,DoE1_R2
75,0.6250000000000036,1.342603,0.232339,0.055738,DoE1_R2
76,0.6333333333333329,1.342603,0.232525,0.055738,DoE1_R2
77,0.6416666666666657,1.342603,0.232702,0.055851,DoE1_R2
78,0.6500000000000021,1.343785,0.23287799999999997,0.055851,DoE1_R2
79,0.6583333333333385,1.343785,0.233054,0.055964,DoE1_R2
80,0.6666666666666714,1.343785,0.23324,0.055964,DoE1_R2
81,0.6750000000000007,1.343785,0.233427,0.056086,DoE1_R2
82,0.6833333333333371,1.344746,0.233604,0.056142000000000004,DoE1_R2
83,0.69166666666667,1.3449929999999999,0.233792,0.056201,DoE1_R2
84,0.7000000000000028,1.3449929999999999,0.23397,0.056201,DoE1_R2
85,0.7083333333333357,1.3449929999999999,0.234149,0.056315,DoE1_R2
86,0.7166666666666686,1.3449929999999999,0.234338,0.056315,DoE1_R2
87,0.7250000000000014,1.3449929999999999,0.23451499999999997,0.05643,DoE1_R2
88,0.7330555555555556,1.3461800000000002,0.234693,0.05643,DoE1_R2
89,0.7416666666666671,1.3461800000000002,0.234881,0.056548,DoE1_R2
90,0.75,1.3461800000000002,0.235079,0.056548,DoE1_R2
91,0.7583333333333364,1.3461800000000002,0.23524799999999998,0.056670000000000005,DoE1_R2
92,0.7666666666666728,1.3461800000000002,0.235428,0.056670000000000005,DoE1_R2
93,0.7749999999999986,1.3474030000000001,0.23561600000000002,0.056787,DoE1_R2
94,0.783333333333335,1.3474030000000001,0.23580600000000002,0.056787,DoE1_R2
95,0.7916666666666714,1.3474030000000001,0.235974,0.056902999999999995,DoE1_R2
96,0.8000000000000043,1.3474030000000001,0.23617500000000002,0.056902999999999995,DoE1_R2
97,0.8083333333333336,1.3474030000000001,0.236362,0.057031,DoE1_R2
98,0.81666666666667,1.348619,0.236533,0.057031,DoE1_R2
99,0.8250000000000028,1.348619,0.236732,0.057149,DoE1_R2
100,0.8333333333333357,1.348619,0.236904,0.057149,DoE1_R2
101,0.8416666666666686,1.348619,0.237093,0.057264,DoE1_R2
102,0.8500000000000014,1.348619,0.237284,0.057264,DoE1_R2
103,0.8583333333333343,1.34985,0.237464,0.057386,DoE1_R2
104,0.8666666666666707,1.34985,0.237646,0.057386,DoE1_R2
105,0.875,1.34985,0.237827,0.057503,DoE1_R2
106,0.8833333333333329,1.34985,0.238029,0.057503,DoE1_R2
107,0.8916666666666693,1.34985,0.238209,0.057625,DoE1_R2
108,0.899722222222227,1.3510909999999998,0.238403,0.057625,DoE1_R2
109,0.9083333333333314,1.3510909999999998,0.238573,0.057744,DoE1_R2
110,0.916666666666668,1.3510909999999998,0.23876499999999998,0.057744,DoE1_R2
111,0.9250000000000044,1.3510909999999998,0.23894900000000002,0.057864,DoE1_R2
112,0.9333333333333372,1.3510909999999998,0.239131,0.057864,DoE1_R2
113,0.9416666666666664,1.352309,0.239324,0.057985,DoE1_R2
114,0.9500000000000028,1.352309,0.239517,0.057985,DoE1_R2
115,0.9583333333333356,1.352309,0.239702,0.058108,DoE1_R2
116,0.9666666666666686,1.352309,0.239896,0.058108,DoE1_R2
117,0.9750000000000014,1.352309,0.240089,0.058232,DoE1_R2
118,0.9833333333333344,1.353562,0.240273,0.058232,DoE1_R2
119,0.9916666666666673,1.353562,0.240459,0.058349,DoE1_R2
120,1.0000000000000036,1.353562,0.240642,0.058349,DoE1_R2
121,1.0083333333333329,1.353562,0.240837,0.058473,DoE1_R2
122,1.0166666666666655,1.354555,0.241022,0.058473,DoE1_R2
123,1.025000000000002,1.354555,0.24121700000000001,0.058595,DoE1_R2
124,1.0333333333333383,1.354555,0.24140299999999998,0.058595,DoE1_R2
125,1.0416666666666714,1.354555,0.24159899999999998,0.058716000000000004,DoE1_R2
126,1.0500000000000007,1.355558,0.241784,0.058716000000000004,DoE1_R2
127,1.0583333333333371,1.355558,0.241981,0.058835,DoE1_R2
128,1.06666666666667,1.355558,0.242167,0.058835,DoE1_R2
129,1.0750000000000028,1.355558,0.242365,0.058957,DoE1_R2
130,1.0833333333333357,1.356568,0.242551,0.058957,DoE1_R2
131,1.0916666666666686,1.356568,0.24274700000000002,0.059082,DoE1_R2
132,1.1000000000000014,1.356568,0.242935,0.059082,DoE1_R2
133,1.1083333333333378,1.356568,0.24313300000000002,0.059206,DoE1_R2
134,1.1166666666666671,1.3575709999999999,0.243309,0.059206,DoE1_R2
135,1.125,1.3575709999999999,0.243506,0.059325,DoE1_R2
136,1.1333333333333364,1.3575709999999999,0.243694,0.059325,DoE1_R2
137,1.1416666666666728,1.3575709999999999,0.243892,0.05945,DoE1_R2
138,1.1499999999999986,1.358603,0.244091,0.05945,DoE1_R2
139,1.158333333333335,1.358603,0.244277,0.059572,DoE1_R2
140,1.1666666666666714,1.358603,0.24446500000000002,0.059572,DoE1_R2
141,1.1750000000000045,1.358603,0.244673,0.0597,DoE1_R2
142,1.1833333333333336,1.359594,0.24484,0.059753999999999995,DoE1_R2
143,1.19166666666667,1.359594,0.245038,0.059816,DoE1_R2
144,1.2000000000000028,1.359594,0.24523599999999998,0.059816,DoE1_R2
145,1.2083333333333357,1.359594,0.24543500000000001,0.059942999999999996,DoE1_R2
146,1.2166666666666686,1.360641,0.245634,0.059942999999999996,DoE1_R2
147,1.2250000000000014,1.360641,0.245823,0.060069000000000004,DoE1_R2
148,1.2333333333333345,1.360641,0.246023,0.060069000000000004,DoE1_R2
149,1.2416666666666707,1.360641,0.246202,0.06019,DoE1_R2
150,1.25,1.361653,0.246401,0.06019,DoE1_R2
151,1.2583333333333329,1.361653,0.246601,0.060316,DoE1_R2
152,1.2666666666666693,1.361653,0.246791,0.060316,DoE1_R2
153,1.2752777777777808,1.361653,0.24699100000000002,0.060442,DoE1_R2
154,1.2836111111111137,1.362682,0.24718,0.060442,DoE1_R2
155,1.2919444444444466,1.362682,0.24738200000000002,0.060564,DoE1_R2
156,1.3002777777777794,1.362682,0.24757300000000002,0.060564,DoE1_R2
157,1.3086111111111125,1.362682,0.247775,0.060686,DoE1_R2
158,1.3169444444444487,1.3637260000000002,0.247977,0.060686,DoE1_R2
159,1.325277777777778,1.3637260000000002,0.24815600000000002,0.060807,DoE1_R2
160,1.3336111111111109,1.3637260000000002,0.248357,0.060807,DoE1_R2
161,1.3419444444444473,1.3637260000000002,0.24854900000000002,0.060927999999999996,DoE1_R2
162,1.3502777777777837,1.3647550000000002,0.24876099999999998,0.060927999999999996,DoE1_R2
163,1.3586111111111094,1.3647550000000002,0.24894300000000003,0.06105,DoE1_R2
164,1.3672222222222246,1.3647550000000002,0.249155,0.06105,DoE1_R2
165,1.3755555555555574,1.3647550000000002,0.24934800000000001,0.061177999999999996,DoE1_R2
166,1.3838888888888905,1.3657929999999998,0.24955000000000002,0.061177999999999996,DoE1_R2
167,1.3922222222222267,1.3657929999999998,0.249755,0.061308999999999995,DoE1_R2
168,1.400555555555556,1.3657929999999998,0.249948,0.061308999999999995,DoE1_R2
169,1.4088888888888889,1.3657929999999998,0.25015,0.061431,DoE1_R2
170,1.4172222222222253,1.366835,0.250344,0.061431,DoE1_R2
171,1.4255555555555617,1.366835,0.250524,0.061547,DoE1_R2
172,1.4338888888888874,1.366835,0.250731,0.061547,DoE1_R2
173,1.4425000000000026,1.366835,0.250946,0.061679000000000005,DoE1_R2
174,1.4508333333333354,1.367865,0.25112799999999996,0.061679000000000005,DoE1_R2
175,1.459444444444447,1.367865,0.25135599999999997,0.061805,DoE1_R2
176,1.4677777777777834,1.367865,0.251549,0.061805,DoE1_R2
177,1.4761111111111092,1.367865,0.251744,0.061923,DoE1_R2
178,1.4844444444444456,1.3689380000000002,0.25195,0.061923,DoE1_R2
179,1.492777777777782,1.3689380000000002,0.252135,0.062046,DoE1_R2
180,1.5011111111111148,1.3689380000000002,0.252338,0.062046,DoE1_R2
181,1.509444444444444,1.3689380000000002,0.252535,0.06217,DoE1_R2
182,1.5177777777777806,1.3699729999999999,0.25274,0.06217,DoE1_R2
183,1.5261111111111134,1.3699729999999999,0.252947,0.062297,DoE1_R2
184,1.5344444444444465,1.3699729999999999,0.253132,0.062297,DoE1_R2
185,1.542777777777783,1.3699729999999999,0.25334,0.06242,DoE1_R2
186,1.551111111111112,1.3710309999999999,0.253546,0.06242,DoE1_R2
187,1.5597222222222236,1.3710309999999999,0.253754,0.06254699999999999,DoE1_R2
188,1.56805555555556,1.3710309999999999,0.25396199999999997,0.06254699999999999,DoE1_R2
189,1.5763888888888928,1.3710309999999999,0.254158,0.062669,DoE1_R2
190,1.5850000000000044,1.372115,0.25437899999999997,0.062669,DoE1_R2
191,1.5933333333333335,1.372115,0.254565,0.062794,DoE1_R2
192,1.6016666666666666,1.372115,0.254784,0.062794,DoE1_R2
193,1.6105555555555569,1.372115,0.254992,0.062926,DoE1_R2
194,1.6188888888888897,1.373176,0.255191,0.062926,DoE1_R2
195,1.627222222222226,1.373176,0.2554,0.063049,DoE1_R2
196,1.6358333333333377,1.373176,0.25561,0.063049,DoE1_R2
197,1.644166666666667,1.373176,0.255817,0.063178,DoE1_R2
198,1.6525000000000034,1.37424,0.256005,0.063178,DoE1_R2
199,1.6608333333333365,1.37424,0.256204,0.063294,DoE1_R2
200,1.6691666666666691,1.37424,0.256415,0.063294,DoE1_R2
201,1.677500000000002,1.37424,0.256624,0.06342199999999999,DoE1_R2
202,1.68611111111111,1.375322,0.256835,0.063487,DoE1_R2
203,1.6944444444444464,1.375322,0.257044,0.063551,DoE1_R2
204,1.7027777777777828,1.375322,0.257243,0.063551,DoE1_R2
205,1.7111111111111157,1.375322,0.257445,0.063669,DoE1_R2
206,1.7197222222222237,1.3763889999999999,0.257656,0.063669,DoE1_R2
207,1.7280555555555566,1.3763889999999999,0.257868,0.06379699999999999,DoE1_R2
208,1.7363888888888894,1.3763889999999999,0.25806799999999996,0.06379699999999999,DoE1_R2
209,1.7447222222222258,1.3763889999999999,0.25827999999999995,0.063924,DoE1_R2
210,1.7530555555555551,1.3774790000000001,0.258492,0.063924,DoE1_R2
211,1.761388888888888,1.3774790000000001,0.258683,0.064043,DoE1_R2
212,1.7697222222222244,1.3774790000000001,0.258895,0.064043,DoE1_R2
213,1.7780555555555608,1.3774790000000001,0.259096,0.064168,DoE1_R2
214,1.7863888888888937,1.378542,0.259309,0.064168,DoE1_R2
215,1.794722222222223,1.378542,0.25951100000000005,0.06429399999999999,DoE1_R2
216,1.8030555555555596,1.378542,0.259713,0.06429399999999999,DoE1_R2
217,1.8116666666666676,1.378542,0.259938,0.06441899999999999,DoE1_R2
218,1.820000000000004,1.379619,0.260142,0.06441899999999999,DoE1_R2
219,1.8283333333333327,1.379619,0.260355,0.064538,DoE1_R2
220,1.836666666666666,1.379619,0.26055700000000004,0.064538,DoE1_R2
221,1.8450000000000024,1.379619,0.26077300000000003,0.06466200000000001,DoE1_R2
222,1.8533333333333388,1.3807,0.26097699999999996,0.06466200000000001,DoE1_R2
223,1.8616666666666648,1.3807,0.261182,0.06478400000000001,DoE1_R2
224,1.870000000000001,1.3807,0.261397,0.06478400000000001,DoE1_R2
225,1.8783333333333372,1.3807,0.261613,0.06490900000000001,DoE1_R2
226,1.8866666666666705,1.38177,0.261804,0.06490900000000001,DoE1_R2
227,1.895,1.38177,0.26202,0.065031,DoE1_R2
228,1.903333333333336,1.38177,0.26222500000000004,0.065031,DoE1_R2
229,1.9116666666666688,1.38177,0.26245100000000005,0.065156,DoE1_R2
230,1.9197222222222263,1.382858,0.26264499999999996,0.065156,DoE1_R2
231,1.928333333333338,1.382858,0.262861,0.065277,DoE1_R2
232,1.9366666666666676,1.382858,0.263067,0.065277,DoE1_R2
233,1.9450000000000005,1.382858,0.263284,0.065403,DoE1_R2
234,1.9533333333333367,1.383951,0.263489,0.065403,DoE1_R2
235,1.961666666666673,1.383951,0.263706,0.065524,DoE1_R2
236,1.9699999999999989,1.383951,0.263923,0.065524,DoE1_R2
237,1.9783333333333355,1.383951,0.264142,0.065653,DoE1_R2
238,1.986666666666672,1.3850619999999998,0.264348,0.065653,DoE1_R2
239,1.9950000000000043,1.3850619999999998,0.26454300000000003,0.065771,DoE1_R2
240,2.003055555555555,1.3850619999999998,0.26476,0.065771,DoE1_R2
241,2.0116666666666703,1.3850619999999998,0.26497899999999996,0.065895,DoE1_R2
242,2.020000000000003,1.386141,0.265187,0.065895,DoE1_R2
243,2.028333333333336,1.386141,0.26540600000000003,0.06601900000000001,DoE1_R2
244,2.036666666666669,1.386141,0.265612,0.06601900000000001,DoE1_R2
245,2.0450000000000017,1.386141,0.26582,0.066141,DoE1_R2
246,2.0533333333333346,1.387258,0.266052,0.066141,DoE1_R2
247,2.061666666666671,1.387258,0.266248,0.066262,DoE1_R2
248,2.0700000000000003,1.387258,0.26647899999999997,0.066262,DoE1_R2
249,2.078333333333333,1.387258,0.266685,0.066386,DoE1_R2
250,2.0866666666666696,1.388355,0.26690499999999995,0.066386,DoE1_R2
251,2.095000000000006,1.388355,0.267111,0.066511,DoE1_R2
252,2.103333333333332,1.388355,0.26732999999999996,0.066511,DoE1_R2
253,2.111666666666668,1.388355,0.267551,0.066635,DoE1_R2
254,2.1200000000000045,1.3894659999999999,0.267769,0.066635,DoE1_R2
255,2.1283333333333374,1.389735,0.267978,0.06675700000000001,DoE1_R2
256,2.1366666666666667,1.336019,0.268198,0.06675700000000001,DoE1_R2
257,2.145000000000003,1.336288,0.26840600000000003,0.06688200000000001,DoE1_R2
258,2.153333333333336,1.336288,0.26862,0.06688200000000001,DoE1_R2
259,2.161666666666669,1.336288,0.268812,0.066998,DoE1_R2
260,2.1700000000000017,1.336288,0.26902499999999996,0.066998,DoE1_R2
261,2.1783333333333346,1.336288,0.26925,0.067126,DoE1_R2
262,2.1866666666666674,1.337641,0.269454,0.067187,DoE1_R2
263,2.195000000000004,1.337641,0.26967,0.06725,DoE1_R2
264,2.203333333333333,1.337641,0.269873,0.06725,DoE1_R2
265,2.211666666666666,1.337641,0.270077,0.06725,DoE1_R2
266,2.2200000000000024,1.337641,0.27029000000000003,0.06725,DoE1_R2
267,2.228333333333339,1.338804,0.270492,0.06725,DoE1_R2
268,2.2366666666666646,1.338804,0.270709,0.067323,DoE1_R2
269,2.245000000000001,1.338804,0.270912,0.067323,DoE1_R2
270,2.2533333333333374,1.338804,0.271127,0.067323,DoE1_R2
271,2.2616666666666703,1.338804,0.27134199999999997,0.067323,DoE1_R2
272,2.27,1.3399159999999999,0.271555,0.067323,DoE1_R2
273,2.278333333333336,1.3399159999999999,0.27176,0.067323,DoE1_R2
274,2.286666666666669,1.3399159999999999,0.271978,0.067323,DoE1_R2
275,2.2950000000000017,1.3399159999999999,0.272173,0.067323,DoE1_R2
276,2.303333333333338,1.3399159999999999,0.272391,0.067323,DoE1_R2
277,2.3116666666666674,1.3410499999999999,0.27261,0.06744,DoE1_R2
278,2.3200000000000003,1.3410499999999999,0.27281599999999995,0.06744,DoE1_R2
279,2.3283333333333367,1.3410499999999999,0.273036,0.06744,DoE1_R2
280,2.336666666666673,1.3410499999999999,0.27325299999999997,0.06744,DoE1_R2
281,2.344722222222224,1.3410499999999999,0.273461,0.06744,DoE1_R2
282,2.3533333333333357,1.3422349999999998,0.27368200000000004,0.067553,DoE1_R2
283,2.361666666666672,1.3422349999999998,0.27388999999999997,0.067553,DoE1_R2
284,2.3700000000000045,1.3422349999999998,0.274097,0.067553,DoE1_R2
285,2.378333333333334,1.3422349999999998,0.274318,0.067553,DoE1_R2
286,2.3866666666666703,1.3422349999999998,0.27452699999999997,0.067662,DoE1_R2
287,2.395000000000003,1.343426,0.274735,0.067662,DoE1_R2
288,2.403333333333336,1.343426,0.274946,0.067662,DoE1_R2
289,2.411666666666669,1.343426,0.275165,0.067662,DoE1_R2
290,2.4200000000000017,1.343426,0.27539800000000003,0.06779600000000001,DoE1_R2
291,2.4280555555555594,1.343426,0.275596,0.06779600000000001,DoE1_R2
292,2.436666666666671,1.344683,0.275818,0.06779600000000001,DoE1_R2
293,2.4450000000000003,1.344683,0.27602699999999997,0.067901,DoE1_R2
294,2.453333333333333,1.344683,0.276249,0.067901,DoE1_R2
295,2.4616666666666696,1.344683,0.27646,0.067901,DoE1_R2
296,2.470000000000006,1.345705,0.27668400000000004,0.068021,DoE1_R2
297,2.478333333333332,1.345705,0.27689600000000003,0.068021,DoE1_R2
298,2.486666666666668,1.345705,0.277119,0.068021,DoE1_R2
299,2.4950000000000045,1.345705,0.277341,0.06814400000000001,DoE1_R2
300,2.5033333333333374,1.346723,0.27754,0.06814400000000001,DoE1_R2
301,2.511388888888888,1.346723,0.277764,0.06814400000000001,DoE1_R2
302,2.520000000000003,1.346723,0.277976,0.068274,DoE1_R2
303,2.528333333333336,1.346723,0.27820100000000003,0.068274,DoE1_R2
304,2.536666666666669,1.347791,0.278423,0.068274,DoE1_R2
305,2.5450000000000017,1.347791,0.278637,0.068414,DoE1_R2
306,2.5533333333333346,1.347791,0.27885000000000004,0.068414,DoE1_R2
307,2.5616666666666674,1.347791,0.27907499999999996,0.068414,DoE1_R2
308,2.570000000000004,1.348849,0.27928800000000004,0.06856100000000001,DoE1_R2
309,2.578333333333333,1.348849,0.27951299999999996,0.06856100000000001,DoE1_R2
310,2.586666666666666,1.348849,0.279738,0.06856100000000001,DoE1_R2
311,2.5950000000000024,1.348849,0.279952,0.068716,DoE1_R2
312,2.603333333333339,1.349934,0.280165,0.068716,DoE1_R2
313,2.6116666666666646,1.349934,0.280389,0.068823,DoE1_R2
314,2.620000000000001,1.349934,0.280605,0.068823,DoE1_R2
315,2.6283333333333374,1.349934,0.28081900000000004,0.068927,DoE1_R2
316,2.6366666666666703,1.351029,0.28104700000000005,0.068927,DoE1_R2
317,2.645,1.351029,0.28127300000000005,0.069038,DoE1_R2
318,2.653333333333336,1.351029,0.281476,0.069038,DoE1_R2
319,2.661666666666669,1.351029,0.281716,0.069153,DoE1_R2
320,2.6700000000000017,1.352141,0.281932,0.069153,DoE1_R2
321,2.678333333333338,1.352141,0.282137,0.06926099999999999,DoE1_R2
322,2.6866666666666674,1.3526980000000002,0.28237799999999996,0.06931999999999999,DoE1_R2
323,2.6950000000000003,1.3526980000000002,0.282594,0.069382,DoE1_R2
324,2.7033333333333367,1.353266,0.282822,0.069382,DoE1_R2
325,2.711666666666673,1.353266,0.28304,0.069503,DoE1_R2
326,2.719999999999999,1.353266,0.283267,0.069503,DoE1_R2
327,2.7283333333333357,1.353266,0.283485,0.06962099999999999,DoE1_R2
328,2.736666666666672,1.354401,0.283716,0.06962099999999999,DoE1_R2
329,2.7450000000000045,1.354401,0.283921,0.069742,DoE1_R2
330,2.753333333333334,1.354401,0.28414999999999996,0.069742,DoE1_R2
331,2.7616666666666703,1.354401,0.284392,0.069873,DoE1_R2
332,2.770000000000003,1.355529,0.2846,0.069873,DoE1_R2
333,2.778333333333336,1.355529,0.284831,0.069993,DoE1_R2
334,2.786666666666669,1.355529,0.28506099999999995,0.069993,DoE1_R2
335,2.7950000000000017,1.355529,0.28526799999999997,0.070118,DoE1_R2
336,2.8033333333333346,1.356685,0.2855,0.070118,DoE1_R2
337,2.811666666666671,1.356685,0.285719,0.07024599999999999,DoE1_R2
338,2.8200000000000003,1.356685,0.28595299999999996,0.07024599999999999,DoE1_R2
339,2.828333333333333,1.356685,0.286173,0.07037600000000001,DoE1_R2
340,2.8366666666666696,1.357848,0.286404,0.07037600000000001,DoE1_R2
341,2.845000000000006,1.357848,0.286625,0.070508,DoE1_R2
342,2.853055555555557,1.357848,0.28685700000000003,0.070508,DoE1_R2
343,2.861666666666668,1.357848,0.28708999999999996,0.070642,DoE1_R2
344,2.8700000000000045,1.359015,0.28730900000000004,0.070642,DoE1_R2
345,2.8783333333333374,1.359015,0.287519,0.070767,DoE1_R2
346,2.8866666666666667,1.359015,0.287752,0.070767,DoE1_R2
347,2.895000000000003,1.359015,0.28798700000000005,0.070909,DoE1_R2
348,2.903333333333336,1.360184,0.288209,0.070909,DoE1_R2
349,2.911666666666669,1.360184,0.288433,0.07104,DoE1_R2
350,2.9200000000000017,1.360184,0.288666,0.07104,DoE1_R2
351,2.9283333333333346,1.360184,0.288888,0.071175,DoE1_R2
352,2.9363888888888923,1.361386,0.289136,0.071175,DoE1_R2
353,2.945000000000004,1.361386,0.289345,0.071315,DoE1_R2
354,2.953333333333333,1.361386,0.28958,0.071315,DoE1_R2
355,2.961666666666666,1.361386,0.289817,0.07145699999999999,DoE1_R2
356,2.9700000000000024,1.362564,0.29004,0.07145699999999999,DoE1_R2
357,2.978333333333339,1.362564,0.290265,0.071592,DoE1_R2
358,2.9866666666666646,1.362564,0.290502,0.071592,DoE1_R2
359,2.995000000000001,1.362564,0.29072699999999996,0.07173399999999999,DoE1_R2
360,3.0033333333333374,1.363767,0.290962,0.07173399999999999,DoE1_R2
361,3.0116666666666703,1.363767,0.291174,0.071869,DoE1_R2
362,3.019722222222221,1.363767,0.29141,0.071869,DoE1_R2
363,3.028333333333336,1.363767,0.291635,0.07201099999999999,DoE1_R2
364,3.036666666666669,1.3649749999999998,0.29188600000000003,0.07201099999999999,DoE1_R2
365,3.0450000000000017,1.3649749999999998,0.29211200000000004,0.072158,DoE1_R2
366,3.053333333333338,1.3649749999999998,0.29235,0.072158,DoE1_R2
367,3.0616666666666674,1.3649749999999998,0.292575,0.072298,DoE1_R2
368,3.0700000000000003,1.366184,0.292814,0.072298,DoE1_R2
369,3.0783333333333367,1.366184,0.293026,0.072434,DoE1_R2
370,3.086666666666673,1.366184,0.293267,0.072434,DoE1_R2
371,3.094999999999999,1.366184,0.293506,0.072582,DoE1_R2
372,3.1033333333333357,1.367386,0.293733,0.072582,DoE1_R2
373,3.111666666666672,1.367386,0.29397300000000004,0.072727,DoE1_R2
374,3.1200000000000045,1.367386,0.29420100000000005,0.072727,DoE1_R2
375,3.128333333333334,1.367386,0.294431,0.072865,DoE1_R2
376,3.1366666666666703,1.368609,0.29467000000000004,0.072865,DoE1_R2
377,3.145000000000003,1.368609,0.29489800000000005,0.07301,DoE1_R2
378,3.153333333333336,1.368609,0.29512700000000003,0.07301,DoE1_R2
379,3.161666666666669,1.368609,0.29536900000000005,0.073159,DoE1_R2
380,3.1700000000000017,1.369845,0.295611,0.073159,DoE1_R2
381,3.1783333333333346,1.369845,0.29585199999999995,0.073307,DoE1_R2
382,3.186666666666671,1.3704580000000002,0.29608100000000004,0.073377,DoE1_R2
